raceId,lap,p1_p2,p2_p3,p1_last
16,6,1.094,0.515,9.975
16,7,1.485,0.478,13.305
16,8,1.737,0.774,16.304
16,9,1.928,0.573,18.569
16,10,1.863,0.891,21.004
16,11,1.661,0.936,23.382
16,12,1.841,1.023,25.475
16,13,2.09,0.8,27.513
16,14,2.027,0.75,29.437
16,15,1.921,0.843,31.174
16,16,2.033,0.998,33.0
16,17,2.296,0.914,35.036
16,18,2.53,0.878,36.876
16,19,2.583,1.064,38.842
16,20,2.761,1.379,40.897
16,21,0.878,0.793,43.424
16,22,1.823,2.676,41.984
16,23,4.834,0.678,43.429
16,24,11.076,6.964,45.255
16,25,23.906,1.544,47.085
16,26,21.053,3.647,45.369
16,27,0.821,4.351,36.279
16,28,0.847,5.004,28.516
16,29,4.296,1.964,28.864
16,30,7.021,0.988,33.75
16,31,6.769,1.322,50.336
16,32,6.898,1.224,50.929
16,33,6.413,1.541,51.165
16,34,5.544,2.199,51.233
16,35,4.779,2.743,52.03
16,36,4.152,3.237,52.792
16,37,7.048,0.113,53.83
16,38,6.691,5.188,56.354
16,39,6.572,5.495,57.788
16,40,6.36,6.383,59.493
16,41,6.275,7.145,60.789
16,42,6.364,7.615,62.525
16,43,5.743,8.354,63.198
16,44,5.556,9.011,64.55
16,45,5.558,9.747,66.739
16,46,9.076,6.587,69.776
16,47,15.873,11.29,71.542
16,48,16.558,10.578,72.934
16,49,16.776,10.531,75.987
16,50,20.664,7.015,77.471
16,51,27.756,2.599,97.193
16,52,24.57,2.639,95.044
16,53,5.002,2.559,75.791
16,54,5.156,2.388,76.524
16,55,5.24,2.86,77.748
16,56,5.252,5.559,81.148
16,57,5.428,12.798,81.88
16,58,5.251,12.837,82.173
16,59,5.144,12.823,82.471
16,60,5.062,12.994,82.927
16,61,5.344,13.993,83.413
16,62,5.833,14.388,84.153
16,63,6.521,14.547,84.88
16,64,7.361,14.456,85.378
16,65,8.101,14.233,85.79
16,66,9.051,13.854,86.25
16,67,8.763,13.715,85.884
16,68,8.447,13.525,85.598
16,69,8.561,12.819,85.301
16,70,8.166,12.083,84.854
16,71,7.626,11.318,73.499
17,1,0.449,0.802,15.117
17,2,0.885,1.275,19.321
17,3,0.981,1.919,22.791
17,4,1.304,2.186,27.531
17,5,1.318,2.783,32.458
17,6,1.601,2.835,36.754
17,7,1.503,2.753,40.975
17,8,1.384,2.691,43.622
17,9,1.512,2.514,46.389
17,10,1.733,2.406,49.522
17,11,0.921,2.675,51.407
17,12,0.904,2.415,54.623
17,13,0.835,2.148,57.548
17,14,1.086,1.497,60.333
17,15,1.262,1.538,65.894
17,16,1.425,1.721,69.973
17,17,0.102,2.185,70.809
17,18,4.895,15.519,93.221
17,19,21.152,7.143,74.169
17,20,5.916,2.303,48.864
17,21,6.078,6.872,49.944
17,22,6.845,6.131,50.46
17,23,7.151,5.671,53.366
17,24,7.521,5.421,57.272
17,25,7.67,5.405,86.69
17,26,8.992,4.247,87.943
17,27,9.069,3.958,88.589
17,28,9.093,4.074,88.87
17,29,9.207,3.866,89.071
17,30,9.254,5.671,89.02
17,31,9.407,11.861,89.447
17,32,9.848,11.936,99.182
17,33,10.118,12.055,102.104
17,34,9.305,12.111,103.98
17,35,9.224,12.249,105.749
17,36,9.656,12.496,107.782
17,37,10.478,12.137,109.829
17,38,11.448,11.908,112.052
17,39,12.582,11.326,116.414
17,40,16.344,8.037,118.153
17,41,24.052,5.217,119.323
17,42,23.977,16.017,122.033
17,43,17.088,5.755,97.311
17,44,16.798,4.874,97.77
17,45,16.657,4.168,98.072
17,46,17.043,3.613,98.872
17,47,16.696,3.092,99.195
17,48,16.734,2.274,99.964
17,49,16.652,1.356,102.842
17,50,16.236,1.166,103.079
17,51,16.162,0.731,103.806
17,52,15.883,0.887,106.335
17,53,16.419,0.725,107.94
17,54,18.137,0.616,111.775
17,55,17.857,0.61,94.45
18,1,1.478,0.881,36.306
18,2,0.335,0.505,34.29
18,3,1.565,1.233,41.674
18,4,2.228,1.906,42.749
18,5,2.67,2.534,44.684
18,6,3.154,2.916,47.041
18,7,4.376,2.509,49.268
18,8,5.384,2.01,50.573
18,9,6.768,1.354,52.363
18,10,7.639,1.543,53.7
18,11,8.003,1.723,57.076
18,12,8.541,1.729,61.362
18,13,9.465,1.499,65.518
18,14,10.684,1.259,69.807
18,15,11.687,1.25,73.935
18,16,14.012,7.685,78.495
18,17,14.721,8.296,83.03
18,18,6.299,2.333,72.033
18,19,9.436,1.026,88.265
18,20,10.105,0.933,95.554
18,21,14.746,11.685,97.288
18,22,6.141,5.297,83.607
18,23,11.704,0.54,84.685
18,24,12.273,0.52,85.541
18,25,12.674,0.644,89.563
18,26,12.439,1.434,108.482
18,27,31.293,0.889,133.621
18,28,2.636,1.456,130.402
18,29,1.338,2.176,62.35
18,30,0.684,0.139,23.613
18,31,1.627,1.015,33.045
18,32,2.36,1.074,38.242
18,33,3.498,1.351,39.515
18,34,4.106,1.67,41.051
18,35,4.742,1.819,42.779
18,36,5.168,2.015,43.985
18,37,5.595,2.071,45.312
18,38,6.019,1.973,46.677
18,39,6.523,1.983,48.09
18,40,5.961,1.888,48.17
18,41,6.567,1.527,49.917
18,42,5.948,1.733,52.359
18,43,2.192,12.857,53.924
18,44,19.412,1.552,56.915
18,45,9.867,1.119,67.696
18,46,1.139,1.365,10.615
18,47,1.636,1.463,21.079
18,48,0.523,0.623,74.039
18,49,1.477,2.609,80.093
18,50,2.217,2.478,81.05
18,51,3.568,2.239,83.258
18,52,4.975,1.946,85.442
18,53,5.195,2.033,88.073
18,54,5.236,1.881,91.92
18,55,5.377,2.104,98.335
18,56,6.221,1.875,101.797
18,57,5.673,2.229,103.694
18,58,5.478,2.685,52.453
19,1,1.034,1.487,67.486
19,2,1.189,2.132,31.375
19,3,1.699,2.845,67.925
19,4,1.59,3.572,69.979
19,5,1.729,4.526,72.446
19,6,2.012,5.269,75.115
19,7,1.659,6.051,77.229
19,8,1.461,6.913,79.487
19,9,1.282,7.516,81.522
19,10,1.663,7.861,84.193
19,11,1.805,8.319,87.355
19,12,2.037,8.82,89.663
19,13,1.997,9.395,91.934
19,14,1.908,10.224,94.422
19,15,1.982,10.812,100.282
19,16,1.96,11.555,102.148
19,17,1.279,10.855,102.859
19,18,9.779,9.222,102.135
19,19,12.353,0.898,94.898
19,20,15.911,0.795,99.296
19,21,12.772,2.707,99.768
19,22,3.527,10.75,90.368
19,23,3.892,11.083,93.308
19,24,4.13,11.617,98.672
19,25,4.035,12.423,103.651
19,26,4.24,12.768,106.681
19,27,4.545,13.085,109.572
19,28,4.789,13.71,114.751
19,29,4.721,14.994,118.474
19,30,4.94,16.079,128.764
19,31,22.499,17.264,132.087
19,32,22.367,17.805,134.212
19,33,22.336,18.354,135.896
19,34,22.89,18.31,140.777
19,35,23.015,18.563,142.765
19,36,23.184,18.672,165.434
19,37,24.591,18.453,169.962
19,38,20.946,18.737,171.041
19,39,5.76,13.865,156.394
19,40,5.823,14.694,161.148
19,41,6.247,14.817,170.081
19,42,6.247,15.252,175.469
19,43,3.105,14.831,175.58
19,44,13.575,6.667,177.679
19,45,16.135,3.904,180.887
19,46,19.969,20.643,184.325
19,47,20.177,20.377,189.947
19,48,20.576,20.083,194.353
19,49,20.972,20.077,198.505
19,50,20.383,19.833,201.964
19,51,21.201,19.179,205.281
19,52,21.592,18.665,208.325
19,53,22.237,18.558,212.184
19,54,22.237,18.981,215.145
19,55,22.229,18.88,190.755
19,56,19.57,18.88,92.202
20,1,0.945,1.067,47.392
20,2,2.002,0.297,83.277
20,3,3.112,0.912,84.326
20,4,3.644,0.953,86.357
20,5,3.726,0.519,88.017
20,6,3.574,0.984,90.381
20,7,4.391,0.996,93.364
20,8,4.472,0.988,97.445
20,9,4.303,1.353,107.259
20,10,4.485,1.549,109.597
20,11,4.587,1.366,117.471
20,12,5.123,1.196,120.993
20,13,5.291,1.381,125.817
20,14,4.728,1.404,127.61
20,15,4.551,1.521,131.317
20,16,4.673,1.287,136.164
20,17,4.603,4.152,138.627
20,18,4.706,9.783,140.973
20,19,4.87,10.278,153.412
20,20,8.001,7.968,145.455
20,21,15.572,3.891,145.51
20,22,5.08,0.278,119.588
20,23,5.463,3.84,120.727
20,24,4.949,6.226,122.083
20,25,5.057,6.832,124.46
20,26,5.118,7.228,129.665
20,27,5.194,7.843,161.762
20,28,4.978,8.136,163.165
20,29,4.069,8.615,164.019
20,30,4.34,8.956,165.938
20,31,4.089,9.307,167.667
20,32,4.055,9.83,169.72
20,33,3.895,10.33,171.588
20,34,4.152,11.36,173.76
20,35,3.64,11.929,175.972
20,36,3.36,12.067,178.174
20,37,3.828,12.164,184.074
20,38,7.221,9.852,221.608
20,39,14.569,6.398,221.371
20,40,6.905,5.789,210.787
20,41,4.996,4.937,214.253
20,42,4.63,7.55,212.59
20,43,6.262,6.914,215.154
20,44,7.128,7.398,217.547
20,45,5.096,7.196,216.701
20,46,7.037,1.095,212.586
20,47,7.795,3.268,214.001
20,48,7.644,3.699,215.458
20,49,7.628,3.191,216.95
20,50,7.468,3.005,218.384
20,51,7.104,3.062,221.638
20,52,7.023,3.123,222.751
20,53,6.463,3.379,224.039
20,54,6.033,3.137,224.657
20,55,5.696,2.528,225.378
20,56,4.698,2.312,180.486
20,57,3.339,1.659,77.862
21,1,1.046,4.215,24.923
21,2,0.553,2.469,18.706
21,3,0.517,0.948,12.73
21,4,1.31,0.605,16.583
21,5,1.703,0.648,20.574
21,6,1.848,1.235,24.442
21,7,2.06,1.512,30.416
21,8,2.282,1.562,39.295
21,9,2.761,1.649,34.238
21,10,3.086,1.84,37.19
21,11,2.885,2.288,39.977
21,12,3.003,2.545,42.783
21,13,3.232,3.588,45.864
21,14,3.248,4.279,48.57
21,15,3.361,4.878,51.424
21,16,3.358,6.784,54.671
21,17,3.684,6.825,57.935
21,18,3.752,7.466,60.822
21,19,7.171,4.39,63.869
21,20,7.574,2.197,66.306
21,21,2.69,1.209,95.6
21,22,7.934,4.74,99.81
21,23,10.014,2.561,115.284
21,24,0.962,0.694,94.735
21,25,0.814,0.941,37.156
21,26,1.332,1.5,21.141
21,27,0.668,0.962,15.341
21,28,0.457,0.345,9.311
21,29,1.044,0.486,12.794
21,30,1.418,0.783,17.093
21,31,1.886,1.066,21.123
21,32,2.129,0.969,24.57
21,33,2.257,1.112,28.232
21,34,2.586,1.043,39.305
21,35,2.613,1.342,39.909
21,36,2.745,1.873,40.582
21,37,2.997,2.083,41.791
21,38,3.464,2.261,42.767
21,39,3.616,2.54,70.198
21,40,3.608,2.521,73.737
21,41,3.378,2.597,77.484
21,42,2.929,3.049,81.373
21,43,2.962,3.524,87.591
21,44,3.509,3.291,93.255
21,45,3.346,4.06,97.742
21,46,6.842,0.961,102.358
21,47,7.212,2.177,102.449
21,48,2.045,3.761,80.86
21,49,1.982,3.085,85.631
21,50,2.232,2.007,91.734
21,51,2.244,2.466,95.232
21,52,2.381,2.435,98.871
21,53,2.684,2.475,102.514
21,54,2.775,2.256,105.532
21,55,2.594,2.567,118.117
21,56,2.778,2.381,118.977
21,57,3.172,1.878,119.061
21,58,2.882,1.745,119.629
21,59,2.331,1.8,122.918
21,60,2.831,1.599,126.706
21,61,2.804,1.785,130.995
21,62,3.181,1.623,134.529
21,63,3.141,1.674,138.85
21,64,3.12,1.797,144.043
21,65,3.515,1.229,149.539
21,66,3.228,0.959,63.073
22,1,0.848,1.937,38.676
22,2,0.349,0.724,13.574
22,3,0.632,1.798,31.392
22,4,1.137,2.099,32.753
22,5,1.52,2.547,33.917
22,6,1.511,2.901,34.65
22,7,1.465,3.252,35.474
22,8,1.631,3.342,37.012
22,9,1.564,3.692,38.359
22,10,1.435,4.271,39.983
22,11,1.53,4.728,42.918
22,12,1.134,5.312,45.676
22,13,1.166,5.626,49.381
22,14,1.159,6.097,52.354
22,15,0.799,6.554,54.834
22,16,1.226,6.503,57.313
22,17,7.747,1.622,60.065
22,18,8.059,1.795,63.091
22,19,8.534,0.83,64.791
22,20,13.693,2.041,57.788
22,21,13.713,2.017,59.554
22,22,0.887,7.702,69.367
22,23,0.563,8.428,70.909
22,24,0.587,8.428,98.774
22,25,1.877,9.205,103.427
22,26,2.893,9.353,106.26
22,27,3.848,9.493,109.056
22,28,4.821,9.784,111.994
22,29,5.585,10.054,114.421
22,30,6.395,10.347,116.76
22,31,7.52,10.421,119.373
22,32,8.326,10.481,122.073
22,33,10.586,2.671,115.226
22,34,10.723,2.661,117.244
22,35,10.857,2.558,120.576
22,36,10.894,2.474,122.339
22,37,10.602,2.412,123.344
22,38,10.502,2.218,131.287
22,39,9.779,2.54,134.155
22,40,9.372,2.187,137.857
22,41,1.689,11.819,131.662
22,42,1.597,12.501,134.972
22,43,1.049,12.986,142.819
22,44,14.411,7.132,144.156
22,45,15.224,6.744,146.54
22,46,5.224,1.403,133.325
22,47,5.239,1.325,136.682
22,48,5.148,1.271,138.346
22,49,5.429,0.99,139.67
22,50,5.755,0.76,141.364
22,51,5.994,0.786,143.582
22,52,6.113,0.632,144.963
22,53,5.86,0.678,146.48
22,54,5.736,0.713,147.798
22,55,5.364,0.673,148.828
22,56,5.374,0.781,150.307
22,57,5.196,0.748,151.759
22,58,3.779,0.492,76.344
23,1,1.267,1.038,56.209
23,2,1.34,1.964,60.723
23,3,1.296,2.954,61.568
23,4,2.668,6.01,64.46
23,5,3.121,7.399,66.552
23,6,12.017,0.42,69.077
23,7,11.531,0.542,70.009
23,8,13.075,1.772,82.207
23,9,1.085,0.645,43.695
23,10,1.181,0.686,16.155
23,11,3.02,1.339,20.701
23,12,3.286,1.153,26.851
23,13,5.567,4.998,33.238
23,14,4.901,8.31,69.235
23,15,4.784,9.692,74.726
23,16,2.558,7.663,69.469
23,17,2.59,7.723,80.528
23,18,2.66,8.168,94.324
23,19,1.423,9.974,103.212
23,20,1.869,9.443,108.238
23,21,2.211,11.294,116.341
23,22,1.946,12.437,121.821
23,23,1.798,13.37,126.742
23,24,1.742,14.063,131.721
23,25,1.895,14.844,137.454
23,26,15.52,2.135,139.948
23,27,16.596,8.29,148.389
23,28,17.344,10.113,156.62
23,29,16.838,11.582,163.427
23,30,16.44,12.261,171.818
23,31,16.068,12.376,185.92
23,32,16.872,11.928,191.549
23,33,5.826,5.033,177.017
23,34,13.233,0.779,182.024
23,35,13.458,1.683,184.032
23,36,14.977,1.587,187.033
23,37,16.167,1.649,189.559
23,38,18.107,1.962,193.291
23,39,17.053,3.526,201.109
23,40,18.001,4.881,209.577
23,41,21.636,5.214,212.622
23,42,23.018,6.36,214.68
23,43,24.914,6.108,218.808
23,44,25.34,8.465,228.046
23,45,26.277,7.482,232.746
23,46,28.195,5.608,238.482
23,47,29.74,3.086,241.68
23,48,32.079,0.808,246.144
23,49,33.219,0.519,248.0
23,50,30.913,0.613,246.592
23,51,33.717,0.598,248.423
23,52,36.753,0.586,252.136
23,53,37.678,19.515,259.388
23,54,20.211,27.83,264.348
23,55,15.416,25.793,277.819
23,56,36.4,2.84,282.896
23,57,39.377,5.661,295.396
23,58,39.952,5.454,315.168
23,59,39.447,4.436,426.867
23,60,38.772,4.377,478.263
23,61,40.388,3.713,534.17
23,62,32.693,1.809,557.944
23,63,8.396,1.542,518.239
23,64,4.315,0.935,462.135
23,65,0.611,0.617,404.127
23,66,1.046,0.58,359.551
23,67,0.958,0.282,315.364
23,68,2.483,0.55,317.464
23,69,2.883,1.074,321.172
23,70,3.478,1.411,325.577
23,71,4.113,1.87,327.72
23,72,4.113,3.005,329.182
23,73,4.731,2.506,109.981
23,74,4.535,3.403,111.568
23,75,3.764,3.38,112.694
23,76,3.064,1.747,33.792
24,1,0.743,0.846,13.331
24,2,1.458,1.197,17.419
24,3,1.886,1.606,21.956
24,4,2.933,1.824,25.889
24,5,3.024,2.208,30.21
24,6,3.193,2.478,33.853
24,7,3.338,2.874,37.457
24,8,3.603,3.221,41.089
24,9,4.369,3.468,44.682
24,10,5.007,3.609,48.523
24,11,5.439,3.793,51.985
24,12,5.811,3.267,55.902
24,13,6.225,2.421,58.894
24,14,6.849,1.487,61.526
24,15,7.195,0.796,63.586
24,16,6.83,0.867,65.134
24,17,5.99,1.382,95.91
24,18,0.539,2.267,39.413
24,19,1.395,1.027,35.189
24,20,1.118,0.574,43.183
24,21,0.814,1.012,30.151
24,22,2.671,0.858,32.739
24,23,4.779,0.626,33.63
24,24,6.837,0.66,34.939
24,25,9.306,0.41,36.148
24,26,11.039,0.428,36.756
24,27,12.389,0.66,37.49
24,28,13.96,0.614,49.621
24,29,0.792,1.306,37.808
24,30,0.4,1.528,62.019
24,31,0.444,1.087,65.318
24,32,0.531,0.81,66.432
24,33,2.39,8.073,67.508
24,34,1.634,9.055,67.807
24,35,1.972,9.706,70.128
24,36,11.059,1.39,69.929
24,37,1.298,1.311,59.158
24,38,2.066,0.623,60.372
24,39,0.286,10.993,61.998
24,40,0.404,10.85,61.805
24,41,0.413,11.156,61.591
24,42,11.696,0.139,61.282
24,43,13.78,0.203,63.389
24,44,15.914,0.371,92.795
24,45,17.362,7.475,98.332
24,46,20.777,6.006,102.84
24,47,23.177,5.69,106.385
24,48,25.16,5.489,111.835
24,49,5.293,6.211,93.677
24,50,4.172,5.128,92.538
24,51,5.459,4.97,94.565
24,52,6.724,4.655,57.853
24,53,6.855,4.608,60.527
24,54,7.75,4.578,62.158
24,55,8.338,4.403,63.802
24,56,8.58,4.395,65.495
24,57,8.798,4.749,66.708
24,58,9.357,8.399,68.038
24,59,10.357,8.192,71.08
24,60,12.63,7.321,73.915
24,61,13.32,6.498,75.632
24,62,13.631,6.342,78.479
24,63,14.16,6.084,81.633
24,64,13.745,6.413,82.607
24,65,14.422,6.095,86.402
24,66,15.043,6.018,87.938
24,67,14.602,7.243,88.737
24,68,14.527,8.412,93.608
24,69,15.189,8.36,99.003
24,70,16.495,6.857,71.229
25,1,1.092,1.371,11.775
25,2,1.313,2.624,16.634
25,3,1.245,3.333,20.511
25,4,1.62,4.031,25.594
25,5,2.198,4.284,54.882
25,6,2.619,4.574,88.138
25,7,2.88,5.6,92.733
25,8,2.958,6.74,97.14
25,9,3.113,7.583,105.534
25,10,3.272,8.554,112.278
25,11,3.31,9.385,116.296
25,12,3.57,10.025,120.556
25,13,3.851,10.706,127.415
25,14,4.101,11.483,131.736
25,15,4.401,12.312,135.948
25,16,4.719,13.199,148.076
25,17,4.06,13.863,67.413
25,18,4.277,14.627,70.838
25,19,4.304,15.479,73.828
25,20,4.368,18.081,79.686
25,21,3.013,33.106,98.747
25,22,20.204,12.775,99.424
25,23,19.259,13.872,100.122
25,24,4.356,12.353,85.248
25,25,5.954,12.551,86.825
25,26,6.214,17.326,88.755
25,27,6.534,22.82,90.101
25,28,6.715,23.68,91.464
25,29,6.854,24.524,92.52
25,30,6.625,25.755,93.361
25,31,6.646,26.807,94.453
25,32,6.664,27.466,95.506
25,33,6.069,28.312,96.564
25,34,4.165,29.004,95.789
25,35,3.227,29.132,95.425
25,36,2.233,29.475,95.16
25,37,1.766,29.167,94.75
25,38,0.626,28.188,93.247
25,39,1.479,26.184,92.563
25,40,2.638,25.27,93.329
25,41,4.234,24.097,98.163
25,42,5.545,23.145,100.013
25,43,6.729,22.132,101.779
25,44,7.84,21.118,123.744
25,45,9.03,20.118,125.628
25,46,10.006,19.781,129.447
25,47,10.03,20.49,135.067
25,48,10.6,20.099,137.962
25,49,11.474,19.417,144.114
25,50,12.442,19.83,150.255
25,51,12.73,24.897,152.237
25,52,14.67,23.566,153.499
25,53,37.229,17.821,155.005
25,54,34.772,18.078,154.099
25,55,13.445,18.384,134.11
25,56,14.154,18.754,136.444
25,57,14.636,19.612,137.613
25,58,12.784,20.978,135.667
25,59,11.944,21.459,134.672
25,60,12.615,22.891,135.054
25,61,13.534,22.316,135.498
25,62,14.971,21.726,136.82
25,63,16.001,21.094,145.23
25,64,16.928,20.455,146.488
25,65,17.673,19.291,150.268
25,66,18.474,18.306,151.556
25,67,18.744,17.384,151.563
25,68,18.523,16.443,151.222
25,69,18.018,15.373,149.826
25,70,17.984,10.266,62.079
26,1,1.368,0.766,25.45
26,2,0.132,1.552,26.797
26,3,0.659,1.483,42.996
26,4,0.409,1.291,45.37
26,5,1.823,0.963,48.446
26,6,2.427,1.594,50.668
26,7,2.848,1.887,52.574
26,8,3.229,1.92,53.78
26,9,3.497,1.966,54.898
26,10,6.098,3.84,56.532
26,11,5.238,4.662,59.569
26,12,5.063,5.466,62.901
26,13,4.532,6.603,65.538
26,14,3.872,7.383,68.238
26,15,4.151,7.8,71.695
26,16,4.208,9.237,75.219
26,17,3.363,10.108,78.033
26,18,2.39,11.744,80.855
26,19,1.64,17.542,84.143
26,20,0.932,22.641,86.024
26,21,1.206,16.108,81.843
26,22,0.122,3.129,82.139
26,23,4.632,13.579,85.125
26,24,9.891,10.096,89.824
26,25,15.181,5.974,110.273
26,26,21.853,1.351,114.519
26,27,29.04,0.29,117.04
26,28,24.694,4.437,140.127
26,29,23.562,8.576,141.488
26,30,23.738,13.262,142.233
26,31,23.864,18.435,167.74
26,32,24.505,22.065,170.745
26,33,25.805,25.269,171.417
26,34,25.174,27.079,178.541
26,35,24.269,29.994,186.729
26,36,25.249,30.911,212.454
26,37,26.54,28.784,210.916
26,38,34.638,22.383,201.471
26,39,36.459,7.832,176.43
26,40,39.138,9.449,178.26
26,41,42.691,7.049,179.601
26,42,46.885,1.413,181.438
26,43,44.693,6.916,182.738
26,44,42.76,14.567,187.768
26,45,40.501,19.274,191.228
26,46,44.444,17.249,206.302
26,47,62.718,7.516,208.684
26,48,62.947,8.147,221.561
26,49,62.337,8.262,226.884
26,50,63.014,8.896,247.563
26,51,64.744,7.127,244.239
26,52,64.798,7.002,240.792
26,53,66.038,6.428,239.899
26,54,66.249,7.159,238.622
26,55,65.377,9.234,237.127
26,56,65.777,10.138,233.998
26,57,65.354,10.079,229.223
26,58,66.469,11.535,231.158
26,59,67.322,12.326,167.798
26,60,68.577,13.696,82.273
27,1,1.827,0.889,11.292
27,2,2.541,1.674,15.83
27,3,3.095,1.927,25.096
27,4,3.772,2.722,28.397
27,5,4.127,3.394,31.129
27,6,4.628,3.76,34.02
27,7,5.589,3.812,36.634
27,8,5.911,4.336,39.393
27,9,6.415,4.759,42.367
27,10,7.005,5.207,45.449
27,11,7.507,5.693,49.63
27,12,8.583,5.175,52.786
27,13,9.078,5.1,55.568
27,14,9.501,5.352,58.698
27,15,9.769,5.587,62.893
27,16,10.419,5.614,66.692
27,17,11.074,5.667,70.599
27,18,8.279,5.731,70.034
27,19,6.09,9.797,64.018
27,20,2.911,10.219,62.68
27,21,6.286,1.165,57.37
27,22,4.903,3.526,52.703
27,23,8.654,3.944,54.188
27,24,8.925,4.219,55.446
27,25,9.438,3.675,56.696
27,26,10.1,3.458,75.296
27,27,10.134,3.326,78.836
27,28,10.578,2.448,83.115
27,29,10.449,6.389,84.295
27,30,11.157,7.213,86.544
27,31,11.13,6.941,87.755
27,32,11.253,6.522,90.648
27,33,11.574,6.359,92.464
27,34,11.486,6.496,93.36
27,35,11.783,6.35,101.571
27,36,16.939,6.637,158.663
27,37,3.288,3.334,136.601
27,38,1.84,0.561,136.574
27,39,2.048,0.795,130.708
27,40,1.957,0.773,119.709
27,41,1.631,0.389,83.325
27,42,2.066,1.483,83.854
27,43,3.009,2.122,85.397
27,44,3.359,3.317,86.748
27,45,3.729,4.588,88.534
27,46,3.813,5.856,89.911
27,47,4.439,6.862,91.733
27,48,4.724,7.845,93.121
27,49,4.896,8.958,94.684
27,50,2.034,10.005,93.963
27,51,11.914,1.731,92.783
27,52,13.468,2.033,94.598
27,53,11.467,2.002,93.607
27,54,1.907,1.422,85.669
27,55,2.164,0.652,105.338
27,56,1.845,0.409,105.533
27,57,2.145,2.742,106.008
27,58,1.142,4.019,106.709
27,59,0.446,4.582,107.444
27,60,1.369,3.559,108.777
27,61,2.235,3.537,110.261
27,62,3.23,3.254,111.927
27,63,3.932,3.216,113.64
27,64,4.097,3.111,114.624
27,65,4.548,3.0,115.694
27,66,5.166,3.533,117.324
27,67,5.586,3.753,84.093
28,1,1.312,1.542,12.699
28,2,0.99,2.297,18.874
28,3,0.826,3.019,23.582
28,4,1.169,3.325,28.367
28,5,1.545,3.384,33.277
28,6,1.721,3.682,38.086
28,7,1.974,4.078,42.73
28,8,2.045,4.271,46.577
28,9,2.2,5.098,50.709
28,10,2.892,4.924,54.264
28,11,2.746,5.074,57.412
28,12,2.873,5.547,60.995
28,13,3.093,5.599,64.417
28,14,2.944,6.108,67.29
28,15,3.023,6.474,70.783
28,16,3.26,6.677,75.368
28,17,3.553,6.666,78.257
28,18,0.971,7.182,78.385
28,19,4.486,3.323,77.469
28,20,6.219,11.97,75.367
28,21,16.428,0.534,108.618
28,22,3.341,0.053,103.352
28,23,3.155,3.232,62.197
28,24,2.64,2.349,62.782
28,25,2.877,4.505,63.978
28,26,2.723,9.375,65.204
28,27,3.08,9.412,66.326
28,28,3.12,9.64,67.581
28,29,3.251,9.86,68.573
28,30,3.394,10.314,92.966
28,31,3.648,10.515,99.459
28,32,4.026,11.918,103.567
28,33,3.97,13.103,116.315
28,34,4.054,14.478,117.895
28,35,4.008,15.779,121.818
28,36,4.058,16.384,124.58
28,37,3.769,16.932,127.088
28,38,4.354,16.766,132.272
28,39,4.771,16.887,134.205
28,40,5.013,17.292,136.34
28,41,23.704,4.738,138.403
28,42,23.788,4.093,140.325
28,43,23.626,4.161,144.402
28,44,20.271,3.942,145.463
28,45,4.588,0.679,127.935
28,46,5.533,0.666,182.334
28,47,6.664,3.827,217.502
28,48,5.232,14.589,219.071
28,49,13.083,0.774,219.148
28,50,14.13,0.361,221.068
28,51,14.852,1.372,222.828
28,52,15.438,8.298,226.155
28,53,15.111,7.918,232.251
28,54,14.499,8.094,234.182
28,55,14.112,8.187,235.966
28,56,12.662,8.268,236.666
28,57,11.704,8.368,241.168
28,58,11.167,9.84,246.616
28,59,10.043,9.944,247.813
28,60,9.832,9.641,251.154
28,61,9.61,8.924,281.632
28,62,9.611,8.383,296.384
28,63,7.908,8.711,252.994
28,64,7.561,8.631,257.559
28,65,7.22,9.043,259.162
28,66,6.741,8.952,260.065
28,67,5.876,7.9,277.195
28,68,7.192,4.569,194.993
28,69,7.537,6.296,161.523
28,70,11.061,5.795,70.407
29,1,1.48,0.689,36.72
29,2,1.423,1.425,44.821
29,3,1.878,1.992,48.165
29,4,2.26,2.388,51.141
29,5,2.912,2.297,53.795
29,6,2.921,3.312,56.627
29,7,2.916,3.928,59.302
29,8,3.151,7.198,62.227
29,9,3.605,8.436,65.062
29,10,3.835,9.217,67.854
29,11,4.279,10.276,70.795
29,12,4.357,10.768,74.376
29,13,4.496,11.36,77.092
29,14,4.836,11.812,80.351
29,15,12.139,0.184,83.462
29,16,13.136,3.671,86.547
29,17,3.868,0.063,76.005
29,18,2.781,3.041,75.003
29,19,3.571,3.051,77.562
29,20,3.098,10.661,75.993
29,21,3.511,13.061,77.822
29,22,3.822,13.417,79.822
29,23,4.451,13.442,82.736
29,24,5.143,13.434,84.495
29,25,5.564,13.707,86.29
29,26,6.06,14.075,88.641
29,27,6.57,14.466,90.616
29,28,7.284,15.85,92.218
29,29,7.896,16.098,94.161
29,30,8.409,16.111,107.719
29,31,8.457,16.785,117.069
29,32,8.336,17.301,126.292
29,33,8.565,17.901,130.094
29,34,8.966,18.381,135.145
29,35,9.658,18.868,140.401
29,36,10.255,19.301,147.388
29,37,6.414,13.436,142.736
29,38,13.424,6.619,146.523
29,39,1.744,4.493,135.91
29,40,5.945,9.069,138.341
29,41,5.761,9.386,140.718
29,42,6.457,9.042,146.984
29,43,6.832,23.136,152.5
29,44,7.033,23.904,156.428
